Gender,Senior Citizen,Marital Status,Dependents,tenure in months,Priority Account,Credit Cards,Loan Account,Netbanking,Debit Card,MobileApp,TechSupport Availed,Zero Balance Account,FDs,Interest Deposited,Paperless Banking,Monthly Average Balance (USD),Yearly Average Balance (USD),Churn,Customer Feedback,Category,Recommendation
1,0,1,0.0,59.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,1.0,1,0.0,85.55,5084.65,1.0,The Debit Card delivery is very delayed.,10.0,
0,0,0,1.0,14.0,1.0,1.0,-1.0,1.0,0,0,1.0,0.0,0.0,2,1.0,86.0,1164.05,0.0,The customer service representatives for Credit Cards are very rude.,11.0,
1,0,0,0.0,9.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,70.5,597.9,0.0,The Debit Card PIN reset process is confusing.,10.0,
1,1,1,1.0,43.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,2,1.0,110.75,4687.9,1.0,The loan application process is very complicated.,2.0,
0,0,0,0.0,8.0,1.0,1.0,-1.0,1.0,0,0,1.0,0.0,1.0,2,0.0,71.15,563.65,1.0,The mobile banking app does not have enough features.,5.0,
1,0,0,0.0,50.0,1.0,1.0,-1.0,0.0,0,1,1.0,0.0,1.0,0,0.0,69.5,3418.2,0.0,The loan interest rates are very competitive.,2.0,
1,0,1,0.0,41.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,19.75,899.45,0.0,The loan documentation process is very complicated.,2.0,
0,0,1,1.0,61.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,19.4,1182.55,1.0,The mobile app does not support my device.,5.0,
0,1,0,0.0,3.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,79.4,205.05,1.0,The bank's security measures are not up to the mark.,9.0,
0,0,1,1.0,16.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.4,321.4,0.0,What are the charges for international wire transfers?,9.0,
0,1,1,0.0,71.0,1.0,1.0,-1.0,1.0,1,1,1.0,0.0,0.0,0,1.0,96.35,6766.95,0.0,The loan documentation process is very complicated.,2.0,
0,0,0,0.0,15.0,1.0,1.0,-1.0,0.0,1,0,0.0,1.0,1.0,2,1.0,100.15,1415,0.0,The customer service for Savings Accounts is excellent.,3.0,
1,1,1,1.0,68.0,1.0,1.0,-1.0,0.0,0,1,1.0,1.0,1.0,1,1.0,107.15,7379.8,0.0,The online banking system is always down.,9.0,
0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.0,20,0.0,The mobile banking app does not support my device.,5.0,
0,0,1,1.0,49.0,0.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,1,1.0,35.8,1782,0.0,The Current Account balance alerts are very helpful.,1.0,
1,0,0,1.0,3.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,26.4,121.25,0.0,"The Current Account services are excellent, especially for business transactions.",1.0,
1,0,1,1.0,37.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,1,0.0,91.2,3247.55,0.0,The mobile banking app does not support my device.,5.0,
0,0,0,0.0,46.0,1.0,0.0,-1.0,0.0,0,1,0.0,0.0,0.0,2,1.0,74.8,3548.3,0.0,The loan processing fee is too high.,2.0,
1,0,1,1.0,9.0,0.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,29.95,248.95,1.0,The branch does not have enough seating.,6.0,
1,0,0,0.0,30.0,1.0,0.0,-1.0,1.0,1,1,0.0,0.0,0.0,2,1.0,84.3,2438.6,0.0,How do I get a mini statement for my Savings Account?,3.0,
1,0,0,1.0,1.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,74.35,74.35,1.0,The ATM fees are too high.,8.0,
0,1,1,0.0,25.0,1.0,0.0,-1.0,0.0,1,1,0.0,1.0,1.0,2,1.0,98.5,2514.5,1.0,The loan prepayment charges are too high.,2.0,
0,1,0,0.0,11.0,1.0,0.0,-1.0,0.0,1,0,0.0,1.0,1.0,2,1.0,95.0,1120.3,1.0,The branch is always very crowded.,6.0,
1,0,0,0.0,18.0,1.0,0.0,-1.0,0.0,0,1,1.0,0.0,0.0,2,0.0,55.2,1058.1,0.0,The Current Account statements are very clear and detailed.,1.0,
1,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,0.0,50.8,50.8,1.0,The mobile app has frequent downtime.,5.0,
1,0,0,0.0,44.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,68.85,2958.95,0.0,The replacement process for lost Debit Cards is very efficient.,4.0,
1,0,1,0.0,71.0,1.0,1.0,-1.0,1.0,1,1,1.0,1.0,1.0,0,1.0,116.1,8310.55,0.0,The Current Account mobile app is very user-friendly.,1.0,
0,0,1,1.0,72.0,1.0,1.0,-1.0,1.0,0,0,0.0,0.0,0.0,0,0.0,79.05,5730.7,0.0,The bank's fraud protection measures are inadequate.,9.0,
1,1,1,1.0,56.0,1.0,1.0,-1.0,1.0,0,1,0.0,1.0,1.0,1,1.0,104.55,5794.65,1.0,The Savings Account minimum balance requirement is too high.,3.0,
0,0,1,1.0,70.0,1.0,1.0,-1.0,1.0,1,0,0.0,1.0,0.0,0,1.0,69.2,4872.35,0.0,The Savings Account customer service is very reliable.,,
0,0,1,1.0,72.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,1.0,0,1.0,76.8,5468.45,0.0,Can I set a spending limit on my Debit Card?,4.0,
1,0,1,0.0,69.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.9,1363.45,0.0,The Savings Account minimum balance requirement is too high.,3.0,
1,0,0,0.0,52.0,1.0,0.0,-1.0,1.0,1,0,0.0,1.0,0.0,0,1.0,63.25,3342.45,0.0,My Debit Card often gets blocked without reason.,4.0,
0,0,1,0.0,48.0,0.0,0.0,-1.0,1.0,0,1,0.0,0.0,1.0,2,1.0,45.3,2145,1.0,The Debit Card activation process is complicated.,10.0,
0,0,0,0.0,15.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,48.85,631.4,0.0,The Savings Account opening process was very smooth and quick.,3.0,
1,0,1,1.0,33.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.6,690.25,0.0,The branch is not accessible for disabled customers.,6.0,
1,1,1,0.0,62.0,1.0,1.0,-1.0,0.0,1,1,0.0,1.0,1.0,1,1.0,103.75,6383.35,1.0,The loan processing fee is too high.,2.0,
0,0,1,0.0,53.0,1.0,0.0,-1.0,0.0,0,1,0.0,1.0,1.0,1,1.0,94.85,5000.2,1.0,The loan interest rates are not competitive.,2.0,
0,0,1,1.0,48.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,20.65,1057,0.0,The branch is always crowded and slow.,6.0,
1,0,0,0.0,25.0,1.0,0.0,-1.0,1.0,0,1,1.0,1.0,1.0,2,1.0,105.5,2686.05,0.0,The loan documentation process is cumbersome.,2.0,
0,0,1,0.0,2.0,1.0,0.0,-1.0,1.0,1,0,0.0,1.0,0.0,2,0.0,90.35,190.5,0.0,The Current Account maintenance charges are too high.,1.0,
1,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,1.0,89.55,89.55,1.0,The loan documentation process is very complicated.,2.0,
0,0,1,1.0,72.0,0.0,0.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,1.0,60.0,4264,0.0,The Credit Card cashback offers are very good.,0.0,
1,0,1,1.0,72.0,1.0,0.0,-1.0,1.0,1,0,1.0,1.0,1.0,0,0.0,105.5,7611.55,0.0,How do I open a joint Savings Account?,3.0,
1,0,0,0.0,51.0,1.0,1.0,-1.0,0.0,1,1,1.0,0.0,0.0,2,1.0,87.35,4473,0.0,The branch does not have enough seating.,6.0,
1,0,1,1.0,50.0,1.0,1.0,-1.0,0.0,0,1,1.0,1.0,0.0,1,1.0,69.65,3442.15,0.0,The Current Account mobile app crashes frequently.,1.0,
1,0,0,0.0,71.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,19.9,1355.1,0.0,The replacement process for lost Debit Cards is very efficient.,4.0,
0,0,1,1.0,2.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,70.4,147.15,1.0,The Debit Card is not accepted at many places.,10.0,
0,0,0,1.0,17.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,1.0,64.7,1093.1,1.0,The branch has a very long wait time.,6.0,
1,0,1,0.0,56.0,1.0,1.0,-1.0,0.0,1,0,1.0,1.0,1.0,1,1.0,107.25,6033.3,0.0,The Debit Card activation process is very slow.,10.0,
0,0,0,0.0,12.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.7,220.35,0.0,My Credit Card is not generating a payment history.,0.0,
1,0,0,0.0,2.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,82.0,184.65,1.0,The loan prepayment charges are too high.,2.0,
1,0,1,1.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,19.85,35.9,1.0,The bank's website is very difficult to navigate.,9.0,
1,0,1,0.0,72.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,23.55,1723.95,0.0,I am pleased with the high interest rates on my Savings Account.,3.0,
1,0,0,0.0,46.0,1.0,1.0,-1.0,1.0,0,0,0.0,1.0,0.0,2,1.0,89.15,4245.55,0.0,My Debit Card is not working for balance inquiries.,10.0,
1,1,1,0.0,27.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,2,1.0,84.8,2309.55,0.0,The bank's online services are very reliable.,9.0,
0,0,1,0.0,70.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.45,1303.5,0.0,My Debit Card is not working for cash withdrawals.,10.0,
0,0,1,1.0,24.0,1.0,1.0,-1.0,1.0,1,0,0.0,1.0,1.0,1,0.0,78.4,1832.4,0.0,The Debit Card is not working for international transactions.,10.0,
1,0,0,0.0,72.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,1.0,88.6,6201.95,0.0,How do I check my Credit Card balance?,11.0,
0,0,1,1.0,16.0,1.0,0.0,-1.0,0.0,1,1,0.0,1.0,0.0,2,1.0,89.45,1430.25,1.0,The mobile banking app crashes frequently.,5.0,
0,1,0,0.0,46.0,1.0,1.0,-1.0,1.0,1,1,0.0,1.0,1.0,1,1.0,110.0,4874.8,1.0,The loan prepayment charges are too high.,2.0,
1,0,1,1.0,69.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,1.0,2,1.0,99.45,7007.6,1.0,The Savings Account minimum balance requirement is too high.,3.0,
0,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,45.3,45.3,0.0,The Credit Card rewards program is excellent.,0.0,
1,0,1,0.0,50.0,1.0,1.0,-1.0,1.0,1,0,0.0,0.0,1.0,2,1.0,94.4,4914.9,0.0,The Credit Card customer service is very responsive.,0.0,
0,0,1,1.0,72.0,1.0,1.0,-1.0,1.0,1,1,1.0,1.0,1.0,0,0.0,89.8,6510.45,0.0,The Current Account statement is very easy to access.,1.0,
0,0,1,1.0,65.0,1.0,1.0,-1.0,0.0,1,1,0.0,1.0,1.0,2,1.0,105.5,6985.65,1.0,I was charged an incorrect fee on my Savings Account.,3.0,
1,0,1,1.0,46.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,24.9,1174.8,0.0,The Debit Card activation process is very slow.,10.0,
0,0,1,1.0,68.0,0.0,0.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,0.0,60.3,4109,0.0,The Savings Account service charges are very reasonable.,3.0,
0,0,0,0.0,12.0,0.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,1,1.0,33.6,435.45,0.0,Can I prepay my loan without any penalties?,2.0,
0,0,0,1.0,24.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,21.05,531.55,0.0,"I lost my Debit Card, what should I do?",10.0,
1,0,1,0.0,24.0,1.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,2,0.0,53.6,1315.35,0.0,The bank's helpline is always busy.,9.0,
1,0,1,0.0,17.0,1.0,0.0,-1.0,1.0,1,0,0.0,0.0,1.0,1,0.0,64.8,1175.6,0.0,The fixed deposit renewal process is very easy.,7.0,
1,0,1,1.0,22.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.15,419.9,0.0,Can I set up alerts for my account activity?,9.0,
1,0,0,0.0,49.0,0.0,0.0,-1.0,0.0,0,1,0.0,0.0,0.0,2,1.0,30.2,1453.1,0.0,I am pleased with the secure online banking transactions.,12.0,
0,0,1,0.0,25.0,1.0,1.0,-1.0,0.0,0,1,1.0,1.0,1.0,2,1.0,104.95,2566.5,1.0,The mobile banking app does not have biometric login.,5.0,
1,1,1,0.0,7.0,0.0,0.0,-1.0,1.0,0,0,0.0,0.0,0.0,2,0.0,29.8,220.45,0.0,The loan documentation process is very cumbersome.,2.0,
1,0,0,0.0,24.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,1.0,2,1.0,79.85,2001,0.0,The loan interest rates are not competitive.,2.0,
0,0,1,0.0,41.0,1.0,0.0,-1.0,0.0,1,1,1.0,0.0,0.0,1,1.0,86.2,3339.05,0.0,The branch is not accessible for disabled customers.,6.0,
0,0,0,0.0,60.0,1.0,1.0,-1.0,0.0,1,1,0.0,1.0,1.0,2,1.0,105.9,6396.45,1.0,The ATM near my house is always out of cash.,8.0,
0,0,1,0.0,1.0,0.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,29.85,29.85,0.0,The branch is not accessible for disabled customers.,6.0,
1,1,1,1.0,47.0,1.0,0.0,-1.0,0.0,1,0,0.0,1.0,0.0,1,1.0,84.95,4018.05,0.0,The Savings Account interest rates are very attractive.,3.0,
0,0,1,0.0,65.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,1,1.0,108.05,7118.9,0.0,I am pleased with the online banking interface.,12.0,
1,0,0,0.0,59.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,2,1.0,111.35,6519.75,0.0,The credit limit increase process is very quick.,11.0,
1,0,0,1.0,69.0,1.0,1.0,-1.0,1.0,1,1,1.0,1.0,0.0,0,1.0,79.45,5502.55,0.0,The Credit Card rewards program is excellent.,0.0,
0,0,1,1.0,57.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.5,1167.6,0.0,The ATM network is very reliable.,8.0,
1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,20.45,20.45,0.0,The loan interest rates are too high.,2.0,
1,0,1,0.0,35.0,1.0,1.0,-1.0,0.0,0,0,1.0,0.0,1.0,2,1.0,89.85,3161.2,0.0,The online banking interface is very user-friendly.,12.0,
1,0,1,0.0,72.0,1.0,1.0,-1.0,1.0,0,1,1.0,1.0,1.0,0,0.0,86.65,6094.25,0.0,The Debit Card activation process took too long.,4.0,
0,0,0,0.0,15.0,1.0,0.0,-1.0,1.0,1,0,0.0,1.0,1.0,2,1.0,99.1,1426.4,1.0,My Debit Card PIN reset request was not processed correctly.,4.0,
1,0,1,1.0,5.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.1,85.1,0.0,The Current Account management is very convenient.,1.0,
0,0,0,0.0,58.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,24.7,1519,0.0,The fixed deposit maturity process is very smooth.,7.0,
1,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,19.95,47.7,0.0,The branch is not accessible for disabled customers.,6.0,
0,0,1,1.0,15.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.55,295.95,0.0,The loan interest rates are very competitive.,2.0,
0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,20.55,33.6,0.0,I need a replacement for my lost Debit Card.,10.0,
0,0,1,0.0,57.0,0.0,0.0,-1.0,1.0,1,1,0.0,1.0,1.0,2,1.0,58.75,3437.45,0.0,The ATM near my office is always functional.,8.0,
1,0,0,0.0,10.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,44.85,435.4,1.0,The Debit Card PIN reset process is very confusing.,10.0,
1,0,0,0.0,2.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,46.0,84.5,1.0,The fixed deposit rates are not competitive.,7.0,
0,1,1,1.0,32.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,0.0,2,1.0,91.35,2896.55,0.0,The bank's helpline is always busy.,9.0,
1,0,1,1.0,60.0,1.0,0.0,-1.0,0.0,1,1,0.0,1.0,0.0,1,0.0,90.95,5453.4,1.0,The ATM fees are too high.,8.0,
0,0,0,0.0,9.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,1.0,2,0.0,98.3,923.5,1.0,The loan disbursement process is slow.,2.0,
1,1,0,0.0,26.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,19.3,504.2,0.0,The ATM network is very reliable.,8.0,
0,0,0,0.0,31.0,0.0,0.0,-1.0,1.0,1,0,1.0,0.0,1.0,0,1.0,49.85,1520.1,0.0,The mobile banking app is very user-friendly.,5.0,
1,0,0,0.0,10.0,1.0,0.0,-1.0,1.0,1,1,1.0,1.0,1.0,2,1.0,110.1,1043.3,1.0,The branch is always very crowded.,6.0,
1,0,1,0.0,29.0,1.0,0.0,-1.0,0.0,0,1,0.0,0.0,0.0,2,1.0,75.3,2263.4,0.0,The online banking customer support is very helpful.,12.0,
0,1,1,0.0,28.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,2,1.0,110.85,3204.4,0.0,I am not satisfied with the customer support for Credit Card issues.,11.0,
1,0,1,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.0,38,0.0,The Debit Card PIN reset process is very confusing.,10.0,
0,0,1,0.0,63.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,81.55,5029.05,0.0,The loan documentation process is cumbersome.,2.0,
1,0,1,1.0,64.0,1.0,1.0,-1.0,1.0,0,1,0.0,0.0,1.0,0,0.0,93.4,5822.3,0.0,The Savings Account minimum balance requirement is too high.,3.0,
0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.15,19.15,0.0,The ATM near my house is always out of cash.,8.0,
1,0,1,0.0,2.0,1.0,0.0,-1.0,0.0,0,0,1.0,1.0,1.0,2,1.0,94.2,167.5,1.0,The mobile banking app does not have biometric login.,5.0,
0,0,0,0.0,7.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,73.85,511.25,1.0,The process of getting a new Debit Card is very tedious.,4.0,
0,0,1,1.0,72.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,23.75,1679.25,0.0,I faced issues with fraudulent transactions on my Credit Card.,11.0,
0,0,1,1.0,72.0,1.0,1.0,-1.0,1.0,1,1,1.0,1.0,1.0,0,1.0,115.6,8220.4,0.0,My Credit Card is not generating a PIN.,0.0,
1,0,1,0.0,9.0,1.0,0.0,-1.0,0.0,0,1,0.0,1.0,1.0,2,1.0,70.05,564.4,0.0,The Debit Card activation process is very straightforward.,4.0,
0,0,0,0.0,6.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.7,112.75,0.0,What are the processing fees for loans?,2.0,
0,0,0,0.0,49.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,1.0,2,1.0,84.5,3906.7,0.0,The Debit Card was delivered quickly.,10.0,
1,0,0,0.0,3.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,45.35,141.5,1.0,The loan prepayment charges are too high.,2.0,
1,0,0,0.0,70.0,1.0,1.0,-1.0,1.0,0,0,1.0,1.0,1.0,0,1.0,104.0,7250.15,1.0,The Credit Card billing process is confusing.,0.0,
1,0,1,1.0,55.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.35,1153.25,0.0,My Debit Card is not working for PIN changes.,10.0,
1,0,0,0.0,15.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.75,311.6,0.0,The loan disbursement process is very slow.,2.0,
1,0,1,1.0,72.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,25.2,1798.9,0.0,My Debit Card is not working for online transactions.,10.0,
0,0,1,1.0,52.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,25.05,1270.25,0.0,The branch is not accessible for disabled customers.,6.0,
0,0,1,0.0,71.0,0.0,0.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,0.0,58.25,4145.9,0.0,How do I get a Current Account statement by ATM?,1.0,
0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.55,19.55,0.0,The Debit Card is not accepted at many places.,10.0,
0,1,1,0.0,65.0,1.0,1.0,-1.0,1.0,0,1,0.0,1.0,1.0,2,0.0,105.25,6786.4,1.0,The Savings Account interest rates are too low.,3.0,
0,0,1,1.0,12.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.0,233.55,1.0,The ATM withdrawal limit is too low.,8.0,
1,0,0,0.0,38.0,1.0,0.0,-1.0,1.0,1,0,1.0,1.0,0.0,1,0.0,70.6,2708.2,0.0,What are the interest rates for Home Loans?,2.0,
0,0,0,0.0,58.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24.35,1423.85,0.0,The Savings Account mobile app is very glitchy.,3.0,
1,0,0,0.0,16.0,0.0,0.0,-1.0,1.0,1,1,1.0,1.0,0.0,0,0.0,54.85,916.15,0.0,The loan processing fee is too high.,2.0,
0,0,1,1.0,10.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,26.1,225.55,0.0,The Debit Card activation process is very slow.,10.0,
0,0,0,0.0,11.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,75.25,888.65,0.0,The Savings Account opening process is very easy.,3.0,
1,0,0,0.0,3.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,19.6,61.35,0.0,The Savings Account opening process is very easy.,3.0,
0,0,0,0.0,43.0,1.0,1.0,-1.0,0.0,1,1,0.0,1.0,1.0,0,1.0,104.6,4759.85,1.0,The branch is not accessible for disabled customers.,6.0,
0,0,0,0.0,32.0,0.0,0.0,-1.0,1.0,0,0,0.0,0.0,0.0,1,0.0,30.15,927.65,0.0,The loan processing time is too long.,2.0,
0,0,1,1.0,53.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1.0,19.85,1039.45,0.0,The loan customer service is very helpful.,2.0,
1,0,0,0.0,,1.0,0.0,0.0,0.0,0,0,,0.0,0.0,2,0.0,19.75,19.75,0.0,The online banking customer support is very helpful.,12.0,
0,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,69.55,69.55,1.0,The Debit Card is not working for international transactions.,10.0,
1,0,1,0.0,72.0,1.0,1.0,-1.0,1.0,1,1,1.0,1.0,1.0,0,1.0,90.25,6369.45,0.0,The loan disbursement process is very slow.,2.0,
0,0,0,0.0,22.0,1.0,0.0,-1.0,1.0,0,0,1.0,0.0,1.0,2,1.0,89.05,1886.25,0.0,My Current Account transactions are often delayed.,1.0,
0,0,0,0.0,64.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,24.7,1642.75,0.0,I need to check my Current Account balance.,1.0,
1,0,0,0.0,19.0,1.0,0.0,-1.0,0.0,1,0,1.0,0.0,1.0,1,1.0,65.35,1231.85,0.0,The credit limit increase process is very quick.,11.0,
1,0,0,0.0,5.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,69.7,316.9,1.0,The ATM network is very unreliable.,8.0,
1,1,1,0.0,27.0,0.0,0.0,-1.0,1.0,0,0,0.0,0.0,0.0,2,0.0,30.75,805.1,1.0,The mobile banking app does not support my device.,5.0,
0,0,0,0.0,9.0,1.0,1.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,0.0,94.4,857.25,1.0,The Current Account charges are too high.,1.0,
0,0,1,1.0,69.0,1.0,1.0,-1.0,1.0,0,1,1.0,0.0,0.0,0,1.0,64.15,4254.1,0.0,My Debit Card is not working for mini statements.,10.0,
1,0,0,0.0,30.0,1.0,1.0,-1.0,1.0,1,1,1.0,0.0,0.0,2,1.0,95.0,2852.4,0.0,The loan repayment options are very flexible.,2.0,
1,0,1,0.0,21.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,2,1.0,111.2,2317.1,1.0,The loan processing time is too long.,2.0,
0,0,1,1.0,8.0,1.0,0.0,-1.0,1.0,1,0,0.0,0.0,0.0,2,0.0,54.65,482.25,0.0,How do I activate my new Credit Card?,0.0,
0,1,0,0.0,15.0,1.0,1.0,-1.0,0.0,1,0,0.0,1.0,0.0,2,0.0,89.0,1288.3,0.0,The Credit Card travel benefits are very good.,0.0,
1,0,1,0.0,60.0,0.0,0.0,-1.0,0.0,1,1,1.0,1.0,1.0,2,1.0,60.2,3582.4,0.0,The bank's website is very easy to navigate.,9.0,
1,0,1,1.0,70.0,1.0,0.0,-1.0,1.0,1,1,0.0,1.0,1.0,0,1.0,80.15,5600.15,0.0,Can I withdraw cash using my Debit Card internationally?,4.0,
0,0,0,1.0,15.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,69.0,994.8,1.0,The credit limit on my Credit Card is too low.,11.0,
1,0,0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,18.95,326.8,0.0,The ATM is often out of service.,8.0,
0,0,0,0.0,65.0,1.0,1.0,-1.0,0.0,1,0,1.0,1.0,1.0,1,1.0,105.05,6744.25,0.0,The branch does not have enough seating.,6.0,
1,0,1,0.0,55.0,1.0,1.0,-1.0,1.0,1,0,0.0,1.0,0.0,2,1.0,96.75,5238.9,1.0,My Savings Account statements are always incorrect.,3.0,
1,0,1,0.0,70.0,1.0,1.0,-1.0,0.0,1,1,1.0,0.0,1.0,0,1.0,98.7,6858.9,0.0,The loan tenure options are very flexible.,2.0,
1,0,1,0.0,72.0,1.0,1.0,-1.0,1.0,0,1,1.0,1.0,1.0,0,1.0,111.9,8071.05,0.0,The Credit Card travel benefits are very good.,0.0,
1,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,69.9,69.9,1.0,The loan processing time is too long.,2.0,
0,0,0,0.0,10.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,1.0,2,1.0,80.25,846,1.0,The mobile banking app does not have biometric login.,5.0,
1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.55,19.55,1.0,The branch is not accessible for disabled customers.,6.0,
1,0,0,0.0,52.0,0.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,1,0.0,30.1,1623.4,0.0,The fixed deposit maturity process is very smooth.,7.0,
